,Participant,Group,window,report,MW,MSD
551,29899,A,25,probe,f,0.9993269397355098
552,29899,A,30,probe,a,0.9283715387019222
553,29899,A,30,probe,f,0.9261002149582793
554,29899,A,30,probe,f,0.9909519895168354
555,29899,A,30,probe,u,0.9681607188402557
556,29899,A,30,probe,a,0.9162799011777732
557,29899,A,30,probe,f,0.942086283548539
558,33611,B,5,probe,a,1.4274025835262487
559,33611,B,5,probe,u,1.279382060629446
560,33611,B,5,probe,u,1.5456679436264327
561,33611,B,5,probe,u,0.4387440680656174
562,33611,B,5,probe,a,1.2256549703067074
563,33611,B,5,probe,u,1.3619990406563622
564,33611,B,10,probe,a,1.2985168716720938
565,33611,B,10,probe,u,1.1243946891527312
566,33611,B,10,probe,u,1.4078082647395782
567,33611,B,10,probe,u,0.5657230053116405
568,33611,B,10,probe,a,1.070478983809834
569,33611,B,10,probe,u,1.2420562503307346
570,33611,B,15,probe,a,1.1925382207659148
571,33611,B,15,probe,u,0.983978404570427
572,33611,B,15,probe,u,1.260786354855482
573,33611,B,15,probe,u,0.8815926516006446
574,33611,B,15,probe,a,0.9352866586199158
575,33611,B,15,probe,u,1.1036823515811933
576,33611,B,20,probe,a,1.0525790468580525
577,33611,B,20,probe,u,0.8574566133641293
578,33611,B,20,probe,u,1.1258207978068138
579,33611,B,20,probe,u,0.973547381686105
580,33611,B,20,probe,a,0.8156802091367142
581,33611,B,20,probe,u,0.9719365498269933
582,33611,B,25,probe,a,0.9317935392190949
583,33611,B,25,probe,u,0.838322717149511
584,33611,B,25,probe,u,1.0008092809142217
585,33611,B,25,probe,u,0.9787591798550067
586,33611,B,25,probe,a,0.8277116858495086
587,33611,B,25,probe,u,0.8341866301515806
588,33611,B,30,probe,a,0.9513917036758752
589,33611,B,30,probe,u,0.948673640431265
590,33611,B,30,probe,u,0.9638023592561934
591,33611,B,30,probe,u,0.9357140801949089
592,33611,B,30,probe,a,0.9367209014974213
593,33611,B,30,probe,u,0.926312876945904
594,34002,B,5,probe,a,1.6910404232754135
595,34002,B,5,probe,a,0.9703275168925282
596,34002,B,5,probe,u,0.9296091702092116
597,34002,B,5,probe,a,0.9105287930764585
598,34002,B,5,probe,a,0.9070568651994727
599,34002,B,5,probe,f,0.9229246318111365
600,34002,B,10,probe,a,1.69104042327544
601,34002,B,10,probe,a,0.9703275168925406
602,34002,B,10,probe,u,0.9296091702092222
603,34002,B,10,probe,a,0.9134295005870656
604,34002,B,10,probe,a,0.9070568651994758
605,34002,B,10,probe,f,0.9229246318111465
